14	1744	384	18	3	1
14	1792	416	18	3	1
# --- SCENE PORTAL ----
# type	l	t	ani_set_id	r	b	scene_id
#50	100	400	0	148	150	3
#type	 id	x	y	is	l	t	r	b	state
50	0	2600	400	1	0	0	0	0	0
[TILEMAP]
10	textures\map1_4.png	textures\map1_4.txt	5	11	30	201	16	16


